Date,Crew_ID,Crew_Count,Hours_Worked,Units_Installed,Fatigue_Score,Superintendent_Notes,Safety_Incident,Rework_Cost,Sentiment_Score,Daily_Overtime,Rolling_Overtime_7d,Productivity_Rate,Risk_Event
2024-10-12,Framing-A,7,10,94,0,"Crew size normal, steady pace.",0,0,0.0,2,4.0,1.3428571428571427,0
2024-10-13,Framing-A,8,13,69,2,"Confusion on drawings for HVAC, had to stop work.",0,0,-0.5267,5,9.0,0.6634615384615384,0
2024-10-14,Framing-A,7,9,110,1,"Productive day, finished Zone A early.",0,0,0.0,1,10.0,1.746031746031746,0
2024-10-15,Framing-A,8,9,94,1,"Safety talk held this morning, no incidents.",0,0,0.1531,1,10.0,1.3055555555555556,0
2024-10-16,Framing-A,5,8,83,1,"Weather overcast, work continuing.",0,0,0.0,0,10.0,2.075,0
2024-10-17,Framing-A,6,8,116,0,"Team is in good rhythm, no safety issues.",0,0,0.5423,0,10.0,2.4166666666666665,0
2024-10-18,Framing-A,7,8,102,0,"Great weather, slab pour went perfectly.",0,0,0.8519,0,9.0,1.8214285714285714,0
2024-10-19,Framing-A,5,9,118,0,"Team is in good rhythm, no safety issues.",0,0,0.5423,1,8.0,2.6222222222222222,0
2024-10-20,Framing-A,8,8,118,0,"Crew moving fast, materials arrived on time.",0,0,0.0,0,3.0,1.84375,0
2024-10-21,Framing-A,5,8,117,0,"Ahead of schedule, inspection passed.",0,0,0.0,0,2.0,2.925,0
2024-10-22,Framing-A,5,8,118,0,"Crew moving fast, materials arrived on time.",0,0,0.0,0,1.0,2.95,0
2024-10-23,Framing-A,7,9,113,0,"Great weather, slab pour went perfectly.",0,0,0.8519,1,2.0,1.7936507936507937,0
2024-10-24,Framing-A,6,8,105,0,"Team is in good rhythm, no safety issues.",0,0,0.5423,0,2.0,2.1875,0
2024-10-25,Framing-A,8,8,110,0,"Team is in good rhythm, no safety issues.",0,0,0.5423,0,2.0,1.71875,0
2024-10-26,Framing-A,6,9,108,0,"Productive day, finished Zone A early.",0,0,0.0,1,2.0,2.0,0
2024-10-27,Framing-A,7,9,107,0,"Crew moving fast, materials arrived on time.",0,0,0.0,1,3.0,1.6984126984126984,0
2024-10-28,Framing-A,7,13,64,2,"Crew exhausted from overtime, morale is low.",0,2077,-0.5574,5,8.0,0.7032967032967034,1
2024-10-29,Framing-A,5,9,104,1,"Great weather, slab pour went perfectly.",0,0,0.8519,1,9.0,2.311111111111111,0
2024-10-30,Framing-A,6,13,41,3,"Rain delay caused slip hazards, slowed down install.",0,1329,-0.3182,5,13.0,0.5256410256410257,1
2024-10-31,Framing-A,5,8,80,3,"Safety talk held this morning, no incidents.",0,0,0.1531,0,13.0,2.0,0
2024-11-01,Framing-A,7,8,118,2,"Great weather, slab pour went perfectly.",0,0,0.8519,0,13.0,2.107142857142857,0
2024-11-02,Framing-A,6,8,88,2,Routine install in Zone B.,0,0,0.0,0,12.0,1.8333333333333333,0
2024-11-03,Framing-A,5,13,62,4,"Rework needed on wall framing, incorrect specs.",0,1087,0.0,5,16.0,0.9538461538461539,1
2024-11-04,Framing-A,6,12,61,6,"Rework needed on wall framing, incorrect specs.",0,2118,0.0,4,15.0,0.8472222222222222,1
2024-11-05,Framing-A,6,8,107,5,"Ahead of schedule, inspection passed.",0,0,0.0,0,14.0,2.2291666666666665,0
2024-11-06,Framing-A,8,9,102,4,"Productive day, finished Zone A early.",0,0,0.0,1,10.0,1.4166666666666667,0
2024-11-07,Framing-A,6,10,61,6,Argument with sub trade over laydown area.,0,0,-0.3612,2,12.0,1.0166666666666666,0
2024-11-08,Framing-A,8,10,87,6,"Standard progress, nothing to report.",0,0,0.4215,2,14.0,1.0875,0
2024-11-09,Framing-A,7,8,118,5,"Crew moving fast, materials arrived on time.",0,0,0.0,0,14.0,2.107142857142857,0
2024-11-10,Framing-A,8,8,111,4,"Crew moving fast, materials arrived on time.",0,0,0.0,0,9.0,1.734375,0
2024-11-11,Framing-A,7,9,114,3,"Productive day, finished Zone A early.",0,0,0.0,1,6.0,1.8095238095238095,0
2024-11-12,Framing-A,5,8,88,3,Routine install in Zone B.,0,0,0.0,0,6.0,2.2,0
2024-11-13,Framing-A,7,13,62,5,"Material delivery late, caused bottleneck.",1,0,0.0,5,10.0,0.6813186813186813,1
2024-11-14,Framing-A,5,10,90,5,"Safety talk held this morning, no incidents.",0,0,0.1531,2,10.0,1.8,0
2024-11-15,Framing-A,5,10,88,5,Routine install in Zone B.,0,0,0.0,2,10.0,1.76,0
2024-11-16,Framing-A,6,8,107,4,"Great weather, slab pour went perfectly.",0,0,0.8519,0,10.0,2.2291666666666665,0
2024-11-17,Framing-A,5,8,110,3,"Ahead of schedule, inspection passed.",0,0,0.0,0,10.0,2.75,0
2024-11-18,Framing-A,8,10,94,3,"Weather overcast, work continuing.",0,0,0.0,2,11.0,1.175,0
2024-11-19,Framing-A,7,9,111,2,"Crew moving fast, materials arrived on time.",0,0,0.0,1,12.0,1.7619047619047619,0
2024-11-20,Framing-A,6,8,102,1,"Great weather, slab pour went perfectly.",0,0,0.8519,0,7.0,2.125,0
2024-11-21,Framing-A,5,9,100,0,"Ahead of schedule, inspection passed.",0,0,0.0,1,6.0,2.2222222222222223,0
2024-11-22,Framing-A,7,8,87,0,"Standard progress, nothing to report.",0,0,0.4215,0,4.0,1.5535714285714286,0
2024-11-23,Framing-A,8,9,115,0,"Great weather, slab pour went perfectly.",0,0,0.8519,1,5.0,1.5972222222222223,0
2024-11-24,Framing-A,7,9,100,0,"Weather overcast, work continuing.",0,0,0.0,1,6.0,1.5873015873015872,0
2024-11-25,Framing-A,7,9,84,0,"Safety talk held this morning, no incidents.",0,0,0.1531,1,5.0,1.3333333333333333,0
2024-11-26,Framing-A,5,8,81,0,"Weather overcast, work continuing.",0,0,0.0,0,4.0,2.025,0
2024-11-27,Framing-A,6,9,118,0,"Crew moving fast, materials arrived on time.",0,0,0.0,1,5.0,2.185185185185185,0
2024-11-28,Framing-A,5,9,81,0,"Weather overcast, work continuing.",0,0,0.0,1,5.0,1.8,0
2024-11-29,Framing-A,6,9,98,0,"Standard progress, nothing to report.",0,0,0.4215,1,6.0,1.8148148148148149,0
2024-11-30,Framing-A,6,8,118,0,"Productive day, finished Zone A early.",0,0,0.0,0,5.0,2.4583333333333335,0
2024-12-01,Framing-A,5,9,100,0,"Great weather, slab pour went perfectly.",0,0,0.8519,1,5.0,2.2222222222222223,0
2024-12-02,Framing-A,8,9,117,0,"Team is in good rhythm, no safety issues.",0,0,0.5423,1,5.0,1.625,0
2024-12-03,Framing-A,6,8,109,0,"Crew moving fast, materials arrived on time.",0,0,0.0,0,5.0,2.2708333333333335,0
2024-12-04,Framing-A,7,14,53,2,"Waiting on RFI response, crew standing around.",1,0,0.0,6,10.0,0.5408163265306123,1
2024-12-05,Framing-A,6,10,92,2,"Crew size normal, steady pace.",0,0,0.0,2,11.0,1.5333333333333334,0
2024-12-06,Framing-A,5,8,99,2,"Standard progress, nothing to report.",0,0,0.4215,0,10.0,2.475,0
2024-12-07,Framing-A,7,8,104,1,"Crew moving fast, materials arrived on time.",0,0,0.0,0,10.0,1.8571428571428572,0
2024-12-08,Framing-A,8,8,111,0,"Team is in good rhythm, no safety issues.",0,0,0.5423,0,9.0,1.734375,0
2024-12-09,Framing-A,5,9,101,0,"Great weather, slab pour went perfectly.",0,0,0.8519,1,9.0,2.2444444444444445,0
2024-12-10,Framing-A,5,9,83,0,"Weather overcast, work continuing.",0,0,0.0,1,10.0,1.8444444444444446,0
2024-12-11,Framing-A,7,8,120,0,"Great weather, slab pour went perfectly.",0,0,0.8519,0,4.0,2.142857142857143,0
2024-12-12,Framing-A,7,9,100,0,"Standard progress, nothing to report.",0,0,0.4215,1,3.0,1.5873015873015872,0
2024-12-13,Framing-A,6,8,107,0,"Crew moving fast, materials arrived on time.",0,0,0.0,0,3.0,2.2291666666666665,0
2024-12-14,Framing-A,6,9,83,0,Routine install in Zone B.,0,0,0.0,1,4.0,1.537037037037037,0
2024-12-15,Framing-A,5,8,101,0,"Ahead of schedule, inspection passed.",0,0,0.0,0,4.0,2.525,0
2024-12-16,Framing-A,7,14,65,2,"Confusion on drawings for HVAC, had to stop work.",0,4460,-0.5267,6,9.0,0.6632653061224489,1
2024-12-17,Framing-A,6,12,42,4,"Crew exhausted from overtime, morale is low.",1,0,-0.5574,4,12.0,0.5833333333333334,1
2024-12-18,Framing-A,5,8,102,3,"Crew moving fast, materials arrived on time.",0,0,0.0,0,12.0,2.55,0
2024-12-19,Framing-A,6,9,115,2,"Crew moving fast, materials arrived on time.",0,0,0.0,1,12.0,2.1296296296296298,0
2024-12-20,Framing-A,6,11,51,4,"Rework needed on wall framing, incorrect specs.",0,4364,0.0,3,15.0,0.7727272727272727,1
2024-12-21,Framing-A,7,10,84,4,"Safety talk held this morning, no incidents.",0,0,0.1531,2,16.0,1.2,0
2024-12-22,Framing-A,8,9,119,3,"Team is in good rhythm, no safety issues.",0,0,0.5423,1,17.0,1.6527777777777777,0
2024-12-23,Framing-A,6,8,82,3,Routine install in Zone B.,0,0,0.0,0,11.0,1.7083333333333333,0
2024-12-24,Framing-A,7,9,103,2,"Productive day, finished Zone A early.",0,0,0.0,1,8.0,1.6349206349206349,0
2024-12-25,Framing-A,8,8,82,2,"Standard progress, nothing to report.",0,0,0.4215,0,8.0,1.28125,0
2024-12-26,Framing-A,5,9,103,1,"Team is in good rhythm, no safety issues.",0,0,0.5423,1,8.0,2.2888888888888888,0
2024-12-27,Framing-A,8,10,92,1,"Weather overcast, work continuing.",0,0,0.0,2,7.0,1.15,0
2024-12-28,Framing-A,5,13,66,3,"Crew exhausted from overtime, morale is low.",0,0,-0.5574,5,10.0,1.0153846153846153,0
2024-12-29,Framing-A,7,9,118,2,"Productive day, finished Zone A early.",0,0,0.0,1,10.0,1.873015873015873,0
2024-12-30,Framing-A,7,10,93,2,"Crew size normal, steady pace.",0,0,0.0,2,12.0,1.3285714285714285,0
2024-01-01,MEP-2,7,8,99,0,"Weather overcast, work continuing.",0,0,0.0,0,0.0,1.7678571428571428,0
2024-01-02,MEP-2,8,8,103,0,"Team is in good rhythm, no safety issues.",0,0,0.5423,0,0.0,1.609375,0
2024-01-03,MEP-2,6,8,104,0,"Ahead of schedule, inspection passed.",0,0,0.0,0,0.0,2.1666666666666665,0
2024-01-04,MEP-2,5,9,91,0,"Crew size normal, steady pace.",0,0,0.0,1,1.0,2.022222222222222,0
2024-01-05,MEP-2,7,9,117,0,"Team is in good rhythm, no safety issues.",0,0,0.5423,1,2.0,1.8571428571428572,0
2024-01-06,MEP-2,7,11,65,2,"Waiting on RFI response, crew standing around.",0,0,0.0,3,5.0,0.8441558441558441,0
2024-01-07,MEP-2,6,8,85,2,"Crew size normal, steady pace.",0,0,0.0,0,5.0,1.7708333333333333,0
2024-01-08,MEP-2,8,9,111,1,"Great weather, slab pour went perfectly.",0,0,0.8519,1,6.0,1.5416666666666667,0
2024-01-09,MEP-2,5,14,41,3,"Rain delay caused slip hazards, slowed down install.",0,3634,-0.3182,6,12.0,0.5857142857142857,1
2024-01-10,MEP-2,8,8,111,2,"Great weather, slab pour went perfectly.",0,0,0.8519,0,12.0,1.734375,0
2024-01-11,MEP-2,5,8,89,2,"Standard progress, nothing to report.",0,0,0.4215,0,11.0,2.225,0
2024-01-12,MEP-2,8,8,110,1,"Crew moving fast, materials arrived on time.",0,0,0.0,0,10.0,1.71875,0
2024-01-13,MEP-2,5,14,59,3,Argument with sub trade over laydown area.,0,0,-0.3612,6,13.0,0.8428571428571429,0
2024-01-14,MEP-2,6,13,55,5,"Rain delay caused slip hazards, slowed down install.",0,0,-0.3182,5,18.0,0.7051282051282052,0
2024-01-15,MEP-2,8,10,96,5,"Crew size normal, steady pace.",0,0,0.0,2,19.0,1.2,0
2024-01-16,MEP-2,5,9,116,4,"Great weather, slab pour went perfectly.",0,0,0.8519,1,14.0,2.577777777777778,0
2024-01-17,MEP-2,8,9,117,3,"Productive day, finished Zone A early.",0,0,0.0,1,15.0,1.625,0
2024-01-18,MEP-2,6,8,112,2,"Productive day, finished Zone A early.",0,0,0.0,0,15.0,2.3333333333333335,0
2024-01-19,MEP-2,5,9,97,2,"Safety talk held this morning, no incidents.",0,0,0.1531,1,16.0,2.1555555555555554,0
2024-01-20,MEP-2,5,8,110,1,"Ahead of schedule, inspection passed.",0,0,0.0,0,10.0,2.75,0
2024-01-21,MEP-2,7,8,114,0,"Team is in good rhythm, no safety issues.",0,0,0.5423,0,5.0,2.0357142857142856,0
2024-01-22,MEP-2,5,10,86,0,"Standard progress, nothing to report.",0,0,0.4215,2,5.0,1.72,0
2024-01-23,MEP-2,7,9,88,0,Routine install in Zone B.,0,0,0.0,1,5.0,1.3968253968253967,0
2024-01-24,MEP-2,7,12,64,2,"Waiting on RFI response, crew standing around.",0,0,0.0,4,8.0,0.7619047619047619,0
2024-01-25,MEP-2,6,9,108,1,"Team is in good rhythm, no safety issues.",0,0,0.5423,1,9.0,2.0,0
2024-01-26,MEP-2,7,9,108,0,"Team is in good rhythm, no safety issues.",0,0,0.5423,1,9.0,1.7142857142857142,0
2024-01-27,MEP-2,8,8,118,0,"Productive day, finished Zone A early.",0,0,0.0,0,9.0,1.84375,0
2024-01-28,MEP-2,8,10,89,0,"Safety talk held this morning, no incidents.",0,0,0.1531,2,11.0,1.1125,0
2024-01-29,MEP-2,5,8,83,0,"Crew size normal, steady pace.",0,0,0.0,0,9.0,2.075,0
2024-01-30,MEP-2,5,10,83,0,"Crew size normal, steady pace.",0,0,0.0,2,10.0,1.66,0
2024-01-31,MEP-2,7,8,102,0,"Great weather, slab pour went perfectly.",0,0,0.8519,0,6.0,1.8214285714285714,0
2024-02-01,MEP-2,5,9,114,0,"Crew moving fast, materials arrived on time.",0,0,0.0,1,6.0,2.533333333333333,0
2024-02-02,MEP-2,7,8,103,0,"Great weather, slab pour went perfectly.",0,0,0.8519,0,5.0,1.8392857142857142,0
2024-02-03,MEP-2,8,8,103,0,"Great weather, slab pour went perfectly.",0,0,0.8519,0,5.0,1.609375,0
2024-02-04,MEP-2,8,12,57,2,"Crew exhausted from overtime, morale is low.",1,811,-0.5574,4,7.0,0.59375,1
2024-02-05,MEP-2,8,9,117,1,"Team is in good rhythm, no safety issues.",0,0,0.5423,1,8.0,1.625,0
2024-02-06,MEP-2,5,9,100,0,"Ahead of schedule, inspection passed.",0,0,0.0,1,7.0,2.2222222222222223,0
2024-02-07,MEP-2,8,10,57,2,"Waiting on RFI response, crew standing around.",1,909,0.0,2,9.0,0.7125,1
2024-02-08,MEP-2,8,12,40,4,"Material delivery late, caused bottleneck.",0,0,0.0,4,12.0,0.4166666666666667,0
2024-02-09,MEP-2,8,8,104,3,"Great weather, slab pour went perfectly.",0,0,0.8519,0,12.0,1.625,0
2024-02-10,MEP-2,7,8,117,2,"Crew moving fast, materials arrived on time.",0,0,0.0,0,12.0,2.0892857142857144,0
2024-02-11,MEP-2,7,10,93,2,Routine install in Zone B.,0,0,0.0,2,10.0,1.3285714285714285,0
2024-02-12,MEP-2,8,9,107,1,"Team is in good rhythm, no safety issues.",0,0,0.5423,1,10.0,1.4861111111111112,0
2024-02-13,MEP-2,8,8,111,0,"Ahead of schedule, inspection passed.",0,0,0.0,0,9.0,1.734375,0
2024-02-14,MEP-2,8,8,119,0,"Crew moving fast, materials arrived on time.",0,0,0.0,0,7.0,1.859375,0
2024-02-15,MEP-2,6,8,93,0,"Safety talk held this morning, no incidents.",0,0,0.1531,0,3.0,1.9375,0
2024-02-16,MEP-2,6,9,115,0,"Productive day, finished Zone A early.",0,0,0.0,1,4.0,2.1296296296296298,0
2024-02-17,MEP-2,8,9,115,0,"Productive day, finished Zone A early.",0,0,0.0,1,5.0,1.5972222222222223,0
2024-02-18,MEP-2,6,9,96,0,"Standard progress, nothing to report.",0,0,0.4215,1,4.0,1.7777777777777777,0
2024-02-19,MEP-2,7,8,91,0,"Standard progress, nothing to report.",0,0,0.4215,0,3.0,1.625,0
2024-02-20,MEP-2,8,13,40,2,"Waiting on RFI response, crew standing around.",1,2951,0.0,5,8.0,0.38461538461538464,1
2024-02-21,MEP-2,5,9,114,1,"Team is in good rhythm, no safety issues.",0,0,0.5423,1,9.0,2.533333333333333,0
2024-02-22,MEP-2,6,8,104,0,"Productive day, finished Zone A early.",0,0,0.0,0,9.0,2.1666666666666665,0
2024-02-23,MEP-2,8,10,57,2,"Waiting on RFI response, crew standing around.",0,0,0.0,2,10.0,0.7125,0
2024-02-24,MEP-2,7,8,88,2,"Safety talk held this morning, no incidents.",0,0,0.1531,0,9.0,1.5714285714285714,0
2024-02-25,MEP-2,7,8,84,2,"Standard progress, nothing to report.",0,0,0.4215,0,8.0,1.5,0
2024-02-26,MEP-2,5,14,70,4,"Crew exhausted from overtime, morale is low.",0,2574,-0.5574,6,14.0,1.0,1
2024-02-27,MEP-2,6,10,80,4,"Crew size normal, steady pace.",0,0,0.0,2,11.0,1.3333333333333333,0
2024-02-28,MEP-2,7,8,105,3,"Ahead of schedule, inspection passed.",0,0,0.0,0,10.0,1.875,0
2024-02-29,MEP-2,5,8,103,2,"Great weather, slab pour went perfectly.",0,0,0.8519,0,10.0,2.575,0
2024-03-01,MEP-2,8,13,65,4,"Material delivery late, caused bottleneck.",0,2603,0.0,5,13.0,0.625,1
2024-03-02,MEP-2,6,8,110,3,"Team is in good rhythm, no safety issues.",0,0,0.5423,0,13.0,2.2916666666666665,0
2024-03-03,MEP-2,6,8,108,2,"Ahead of schedule, inspection passed.",0,0,0.0,0,13.0,2.25,0
2024-03-04,MEP-2,7,8,99,2,"Safety talk held this morning, no incidents.",0,0,0.1531,0,7.0,1.7678571428571428,0
2024-03-05,MEP-2,5,8,117,1,"Productive day, finished Zone A early.",0,0,0.0,0,5.0,2.925,0
2024-03-06,MEP-2,8,9,110,0,"Crew moving fast, materials arrived on time.",0,0,0.0,1,6.0,1.5277777777777777,0
2024-03-07,MEP-2,7,9,118,0,"Crew moving fast, materials arrived on time.",0,0,0.0,1,7.0,1.873015873015873,0
2024-03-08,MEP-2,7,10,82,0,"Safety talk held this morning, no incidents.",0,0,0.1531,2,4.0,1.1714285714285715,0
2024-03-09,MEP-2,5,12,56,2,"Material delivery late, caused bottleneck.",0,4895,0.0,4,8.0,0.9333333333333333,1
2024-03-10,MEP-2,8,11,61,4,"Crew exhausted from overtime, morale is low.",0,3472,-0.5574,3,11.0,0.6931818181818182,1
2024-03-11,MEP-2,7,8,116,3,"Productive day, finished Zone A early.",0,0,0.0,0,11.0,2.0714285714285716,0
2024-03-12,MEP-2,8,9,120,2,"Great weather, slab pour went perfectly.",0,0,0.8519,1,12.0,1.6666666666666667,0
2024-03-13,MEP-2,5,13,51,4,"Waiting on RFI response, crew standing around.",0,0,0.0,5,16.0,0.7846153846153846,0
2024-03-14,MEP-2,6,10,87,4,"Crew size normal, steady pace.",0,0,0.0,2,17.0,1.45,0
2024-03-15,MEP-2,8,9,85,4,"Crew size normal, steady pace.",0,0,0.0,1,16.0,1.1805555555555556,0
2024-03-16,MEP-2,8,9,110,3,"Productive day, finished Zone A early.",0,0,0.0,1,13.0,1.5277777777777777,0
2024-03-17,MEP-2,7,12,42,5,"Rain delay caused slip hazards, slowed down install.",0,0,-0.3182,4,14.0,0.5,0
2024-03-18,MEP-2,5,8,103,4,"Crew moving fast, materials arrived on time.",0,0,0.0,0,14.0,2.575,0
2024-03-19,MEP-2,6,10,65,6,"Rework needed on wall framing, incorrect specs.",0,0,0.0,2,15.0,1.0833333333333333,0
2024-03-20,MEP-2,8,13,61,8,"Rework needed on wall framing, incorrect specs.",1,1312,0.0,5,15.0,0.5865384615384616,1
2024-03-21,MEP-2,7,8,110,7,"Great weather, slab pour went perfectly.",0,0,0.8519,0,13.0,1.9642857142857142,0
2024-03-22,MEP-2,5,9,97,7,"Crew size normal, steady pace.",0,0,0.0,1,13.0,2.1555555555555554,0
2024-03-23,MEP-2,6,8,86,7,Routine install in Zone B.,0,0,0.0,0,12.0,1.7916666666666667,0
2024-03-24,MEP-2,8,8,110,6,"Team is in good rhythm, no safety issues.",0,0,0.5423,0,8.0,1.71875,0
2024-03-25,MEP-2,6,8,117,5,"Crew moving fast, materials arrived on time.",0,0,0.0,0,8.0,2.4375,0
2024-03-26,MEP-2,8,8,100,4,"Crew moving fast, materials arrived on time.",0,0,0.0,0,6.0,1.5625,0
2024-03-27,MEP-2,8,8,112,3,"Team is in good rhythm, no safety issues.",0,0,0.5423,0,1.0,1.75,0
2024-03-28,MEP-2,5,8,85,3,"Weather overcast, work continuing.",0,0,0.0,0,1.0,2.125,0
2024-03-29,MEP-2,8,8,104,2,"Team is in good rhythm, no safety issues.",0,0,0.5423,0,0.0,1.625,0
2024-03-30,MEP-2,5,9,96,2,Routine install in Zone B.,0,0,0.0,1,1.0,2.1333333333333333,0
2024-03-31,MEP-2,7,9,113,1,"Crew moving fast, materials arrived on time.",0,0,0.0,1,2.0,1.7936507936507937,0
2024-04-01,MEP-2,5,8,103,0,"Ahead of schedule, inspection passed.",0,0,0.0,0,2.0,2.575,0
2024-04-02,MEP-2,7,9,82,0,Routine install in Zone B.,0,0,0.0,1,3.0,1.3015873015873016,0
2024-04-03,MEP-2,5,13,46,2,"Crew exhausted from overtime, morale is low.",0,1210,-0.5574,5,8.0,0.7076923076923077,1
2024-04-04,MEP-2,5,8,83,2,"Crew size normal, steady pace.",0,0,0.0,0,8.0,2.075,0
2024-04-05,MEP-2,5,10,95,2,"Weather overcast, work continuing.",0,0,0.0,2,10.0,1.9,0
2024-04-06,MEP-2,8,9,120,1,"Team is in good rhythm, no safety issues.",0,0,0.5423,1,10.0,1.6666666666666667,0
2024-04-07,MEP-2,7,8,119,0,"Ahead of schedule, inspection passed.",0,0,0.0,0,9.0,2.125,0
2024-04-08,MEP-2,5,8,118,0,"Great weather, slab pour went perfectly.",0,0,0.8519,0,9.0,2.95,0
2024-04-09,MEP-2,7,12,40,2,"Waiting on RFI response, crew standing around.",1,4674,0.0,4,12.0,0.47619047619047616,1
2024-04-10,MEP-2,7,9,109,1,"Great weather, slab pour went perfectly.",0,0,0.8519,1,8.0,1.7301587301587302,0
2024-04-11,MEP-2,8,14,47,3,Argument with sub trade over laydown area.,1,0,-0.3612,6,14.0,0.41964285714285715,1
2024-04-12,MEP-2,6,9,107,2,"Productive day, finished Zone A early.",0,0,0.0,1,13.0,1.9814814814814814,0
2024-04-13,MEP-2,7,9,113,1,"Team is in good rhythm, no safety issues.",0,0,0.5423,1,13.0,1.7936507936507937,0
2024-04-14,MEP-2,8,9,104,0,"Great weather, slab pour went perfectly.",0,0,0.8519,1,14.0,1.4444444444444444,0
2024-04-15,MEP-2,7,11,51,2,"Confusion on drawings for HVAC, had to stop work.",0,0,-0.5267,3,17.0,0.6623376623376623,0
2024-04-16,MEP-2,8,9,86,2,Routine install in Zone B.,0,0,0.0,1,14.0,1.1944444444444444,0
2024-04-17,MEP-2,6,8,109,1,"Crew moving fast, materials arrived on time.",0,0,0.0,0,13.0,2.2708333333333335,0
2024-04-18,MEP-2,5,9,107,0,"Productive day, finished Zone A early.",0,0,0.0,1,8.0,2.3777777777777778,0
2024-04-19,MEP-2,7,8,113,0,"Great weather, slab pour went perfectly.",0,0,0.8519,0,7.0,2.017857142857143,0
2024-04-20,MEP-2,7,9,115,0,"Great weather, slab pour went perfectly.",0,0,0.8519,1,7.0,1.8253968253968254,0
2024-04-21,MEP-2,5,8,100,0,Routine install in Zone B.,0,0,0.0,0,6.0,2.5,0
2024-04-22,MEP-2,7,8,114,0,"Team is in good rhythm, no safety issues.",0,0,0.5423,0,3.0,2.0357142857142856,0
2024-04-23,MEP-2,7,9,118,0,"Team is in good rhythm, no safety issues.",0,0,0.5423,1,3.0,1.873015873015873,0
2024-04-24,MEP-2,8,9,119,0,"Crew moving fast, materials arrived on time.",0,0,0.0,1,4.0,1.6527777777777777,0
2024-04-25,MEP-2,5,8,117,0,"Productive day, finished Zone A early.",0,0,0.0,0,3.0,2.925,0
2024-04-26,MEP-2,6,14,43,2,"Rain delay caused slip hazards, slowed down install.",0,1597,-0.3182,6,9.0,0.5119047619047619,1
2024-04-27,MEP-2,7,8,117,1,"Crew moving fast, materials arrived on time.",0,0,0.0,0,8.0,2.0892857142857144,0
2024-04-28,MEP-2,5,8,113,0,"Great weather, slab pour went perfectly.",0,0,0.8519,0,8.0,2.825,0
2024-04-29,MEP-2,5,10,97,0,Routine install in Zone B.,0,0,0.0,2,10.0,1.94,0
2024-04-30,MEP-2,8,9,115,0,"Crew moving fast, materials arrived on time.",0,0,0.0,1,10.0,1.5972222222222223,0
2024-05-01,MEP-2,7,12,51,2,"Rework needed on wall framing, incorrect specs.",0,4139,0.0,4,13.0,0.6071428571428571,1
2024-05-02,MEP-2,8,12,57,4,"Confusion on drawings for HVAC, had to stop work.",1,1079,-0.5267,4,17.0,0.59375,1
2024-05-03,MEP-2,6,9,100,3,"Crew moving fast, materials arrived on time.",0,0,0.0,1,12.0,1.8518518518518519,0
2024-05-04,MEP-2,8,9,100,3,Routine install in Zone B.,0,0,0.0,1,13.0,1.3888888888888888,0
2024-05-05,MEP-2,6,9,88,3,"Weather overcast, work continuing.",0,0,0.0,1,14.0,1.6296296296296295,0
2024-05-06,MEP-2,6,9,120,2,"Great weather, slab pour went perfectly.",0,0,0.8519,1,13.0,2.2222222222222223,0
2024-05-07,MEP-2,5,8,112,1,"Productive day, finished Zone A early.",0,0,0.0,0,12.0,2.8,0
2024-05-08,MEP-2,8,9,97,1,"Crew size normal, steady pace.",0,0,0.0,1,9.0,1.3472222222222223,0
2024-05-09,MEP-2,7,8,113,0,"Productive day, finished Zone A early.",0,0,0.0,0,5.0,2.017857142857143,0
2024-05-10,MEP-2,6,10,81,0,"Crew size normal, steady pace.",0,0,0.0,2,6.0,1.35,0
2024-05-11,MEP-2,7,9,112,0,"Productive day, finished Zone A early.",0,0,0.0,1,6.0,1.7777777777777777,0
2024-05-12,MEP-2,8,8,100,0,"Great weather, slab pour went perfectly.",0,0,0.8519,0,5.0,1.5625,0
2024-05-13,MEP-2,6,11,64,2,"Rework needed on wall framing, incorrect specs.",1,0,0.0,3,7.0,0.9696969696969697,1
2024-05-14,MEP-2,5,9,82,2,"Weather overcast, work continuing.",0,0,0.0,1,8.0,1.8222222222222222,0
2024-05-15,MEP-2,6,8,113,1,"Great weather, slab pour went perfectly.",0,0,0.8519,0,7.0,2.3541666666666665,0
2024-05-16,MEP-2,7,10,91,1,"Safety talk held this morning, no incidents.",0,0,0.1531,2,9.0,1.3,0
2024-05-17,MEP-2,5,8,109,0,"Ahead of schedule, inspection passed.",0,0,0.0,0,7.0,2.725,0
2024-05-18,MEP-2,7,9,119,0,"Crew moving fast, materials arrived on time.",0,0,0.0,1,7.0,1.8888888888888888,0
2024-05-19,MEP-2,8,10,44,2,Argument with sub trade over laydown area.,1,1023,-0.3612,2,9.0,0.55,1
2024-05-20,MEP-2,8,11,48,4,"Material delivery late, caused bottleneck.",0,914,0.0,3,9.0,0.5454545454545454,0
2024-05-21,MEP-2,7,10,81,4,"Weather overcast, work continuing.",0,0,0.0,2,10.0,1.1571428571428573,0
2024-05-22,MEP-2,8,9,96,4,"Standard progress, nothing to report.",0,0,0.4215,1,11.0,1.3333333333333333,0
2024-05-23,MEP-2,8,9,110,3,"Productive day, finished Zone A early.",0,0,0.0,1,10.0,1.5277777777777777,0
2024-05-24,MEP-2,7,8,109,2,"Great weather, slab pour went perfectly.",0,0,0.8519,0,10.0,1.9464285714285714,0
2024-05-25,MEP-2,7,9,105,1,"Productive day, finished Zone A early.",0,0,0.0,1,10.0,1.6666666666666667,0
